"";"214415";"Jurutera Mekanikal, Diesel";"Mechanical Engineer, Diesel"
"";"214416";"Jurutera Mekanikal, Motor dan Enjin";"Mechanical Engineer, Motor and Engine"
"";"214417";"Jurutera Mekanikal, Turbin Gas";"Mechanical Engineer, Gas Turbine"
"";"214418";"Jurutera Mekanikal, Kapal";"Mechanical Engineer, Naval"
"";"214419";"Jurutera Motor";"Motor Engineer"
"";"214420";"Jurutera Pelinciran";"Lubrication Engineer"
"";"214421";"Jurutera Stim";"Steam Engineer"
"";"214422";"Jurutera Turbin Gas";"Gas Turbine Engineer"
"";"214423";"Jurutera Reka bentuk Kereta Bermotor";"Motor-Car Design Engineer"
"";"214424";"Ahli Teknologi Kimpalan";"Welding Technologist"
"";"214425";"Jurutera Mekanikal Pertanian";"Mechanical Engineer, Agriculture"
"";"214426";"Jurutera Pertanian";"Agricultural Engineer"
"";"214427";"Jurutera Mekanikal, Pesawat";"Mechanical Engineer, Aerospace"
"";"214428";"Jurutera Mekanikal, Aeronautik";"Mechanical Engineer, Aeronautics"
"";"214429";"Jurutera Haba";"Thermal Engineer"
"";"214430";"Jurutera  Mekanikal, Bahan Haba";"Thermal Mechanical Solution Engineer"
"";"214431";"Jurutera Reka Bentuk Hidraulik";"Hydraulic Design Engineer"
"";"214432";"Jurutera Microprogramming";"Microprogramming Engineer"
"";"214433";"Jurutera Komponen Aero-Material";"Aero-Material Component Engineer"
"";"214434";"Jurutera Teknologi Teknikal";"Technology Technical Engineer"
"";"214435";"Jurutera Peralatan";"Equipment Engineer"
"";"214436";"Jurutera Kimpalan";"Welding Engineer"
"";"214437";"Jurutera Instrumen";"Instrumentation Engineer"
"";"214438";"Jurutera Penyelenggaraan Mekanikal";"Mechanical Maintenance Engineer"
"";"214439";"Jurutera Peralatan Berputar";"Rotating Equipment Engineer"
"";"214440";"Jurutera Operasi";"Operation Engineer"
"";"214441";"Penguasa Platform";"Platform Superintendents"
"";"214442";"Jurutera Fabrikasi";"Fabrication Engineer"
"";"214443";"Juruteknologi Kejuruteraan";"Engineering Technologist"
"";"214444";"Juruteknologi Mekanikal";"Mechanical Technologist"
"";"214445";"Jurutera Peralatan Metrologi";"Metrology Equipment Engineer"
"";"214446";"Jurutera Penyelidikan dan Pembangunan";"Research and Development Engineer"
"";"214447";"Jurutera Peralatan, Luar Pesisir";"Offshore Equipment Engineer"
"";"214448";"Jurutera Mesin CNC (Kawalan Berangka Komputer)";"CNC Machine Engineer (Computer Numerical Control)"
"";"214449";"Jurutera CAD/CAM (Reka Bentuk dan Pembuatan Berbantu Komputer)";"CAD/CAM Engineer (Computer-Aided Design and Manufacturing)"
"";"214450";"Jurutera Automasi CAD (Reka Bentuk Berbantu Komputer)";"CAD Automation Engineer (Computer-Aided Design)"
"";"214451";"Jurutera CAD (Reka Bentuk Berbantu Komputer)";"CAD Engineer (Computer-Aided Design)"
"";"214452";"Pakar Kimpalan Arka Plasma";"Plasma Arc Welding Specialist"
"";"214453";"Pengaturcara CNC (Kawalan Berangka Komputer)";"CNC Programmer (Computer Numerical Control)"
"";"214454";"Wakil Perkhidmatan Lapangan (Mekanikal)";"Field Service Representative (Mechanical)"
"";"214455";"Jurutera Kenderaan";"Vechicle Engineer"
"";"214456";"Jurutera Kereta Bersih";"Clean Car Engineer"
"";"214457";"Jurutera Automasi Industri";"Industrial Automation Engineer"
"";"214458";"Juruteknologi Robotik";"Robotic Technologist"
"";"214459";"Jurutera Aeroangkasa";"Aerospace Engineer"
"";"214460";"Jurutera Mekatronik";"Mechatronic Engineer"
"";"214461";"Jurutera Statik";"Static Engineer"
"";"214462";"Jurutera Perkhidmatan Teknikal";"Technical Service Engineer "
"";"214463";"Pengaturcara Robotik";"Robotic Programmer "
"";"214464";"Jurutera Kimpalan Teknikal";"Technical Weldment Engineer"
"";"2145";"JURUTERA KIMIA";"CHEMICAL ENGINEERS"
"";"214501";"Ahli Teknologi Kejuruteraan Kimia";"Chemical Engineering Technologist"
"";"214502";"Ahli Teknologi Proses Kimia";"Chemical Process Technologist"
"";"214503";"Jurutera Kimia";"Chemical Engineer"
"";"214504";"Jurutera Proses Kimia";"Chemical Process Engineer"
"";"214505";"Ahli Teknologi Bahan Bakar";"Fuel Technologist"
"";"214506";"Ahli Teknologi Cat";"Paint Technologist"
"";"214507";"Jurutera Cat";"Paints Engineer"
"";"214508";"Jurutera Varnis";"Varnish Engineer"
"";"214509";"Jurutera Baja";"Fertilizer Engineer"
"";"214510";"Jurutera Kimia, Farmaseutikal";"Pharmaceutical Products Chemical Engineer"
"";"214511";"Ahli Teknologi Alkohol";"Alcohol Technologist"
"";"214512";"Ahli Teknologi Bru";"Brewing Technologist"
"";"214513";"Jurutera Kimia, Makanan";"Food Chemical Engineer"
"";"214514";"Ahli Teknologi Gentian";"Fiber Technologist"
"";"214515";"Ahli Teknologi Plastik";"Plastics Technologist"
"";"214516";"Ahli Teknologi Polimer";"Polymer Technologist"
"";"214517";"Ahli Teknologi Getah";"Rubber Technologist"
"";"214518";"Ahli Teknologi Kertas";"Paper Technologist"
"";"214519";"Ahli Teknologi Tayar";"Tyre Technologist"
"";"214520";"Jurutera Loji Bahan Penyala";"Briquetting Plant Engineer"
"";"214521";"Ahli Teknologi Beku Kering";"Freeze Dried Technologist"
"";"214522";"Jurutera Kakisan";"Corrosion Engineer"
"";"214523";"Jurutera Kawalan Proses";"Process Control Engineer"
"";"2146";"JURUTERA PERLOMBONGAN, AHLI KAJI LOGAM DAN PROFESIONAL YANG BERKAITAN";"MINING ENGINEERS, METALLURGISTS AND RELATED PROFESSIONALS"
"";"214601";"Jurutera Perlombongan";"Mining Engineer"
"";"214602";"Jurutera Perlombongan, Logam";"Metal Mining Engineer"
"";"214603";"Jurutera Perlombongan, Batu Arang";"Mining Coal Engineer"
"";"214604";"Jurutera Perlombongan, Bukan Logam";"Non-Metal Mining Engineer"
"";"214605";"Jurutera Perlombongan, Intan";"Diamond Mining Engineer"
"";"214606";"Jurutera Perlombongan, Petroleum";"Petroleum Mining Engineer"
"";"214607";"Jurutera Perlombongan, Gas Asli";"Natural Gas Mining Engineer"
"";"214608";"Jurutera Ujian Logam";"Metal Testing Engineer"
"";"214609";"Ahli kaji logam";"Metallurgist"
"";"214610";"Ahli Kaji Logam, Bahan Radioaktif";"Metallurgist, Radioactive Minerals"
"";"214611";"Ahli Kaji Logam, Penguji Logam";"Metallurgist, Assayer"
"";"214612";"Ahli Kaji Logam, Ekstraktif";"Metallurgist, Extractive"
"";"214613";"Ahli Kaji Logam, Foundri";"Metallurgist, Foundry"
"";"214614";"Ahli Kaji Logam, Fizik";"Metallurgist, Physics"
"";"214615";"Ahli Teknologi Ekstraktif";"Extractive Technologist"
"";"214616";"Penguji Logam";"Assayer"
"";"214617";"Jurutera Minyak dan Gas Asli";"Petroleum and Natural Gas Engineer"
"";"214618";"Jurutera Petroleum";"Petroleum Engineer"
"";"214619";"Jurutera Gas";"Gas Engineer"
"";"214620";"Jurutera Pengeluaran dan Pengagihan Gas Asli";"Natural Gas Production and Distribution Engineer"
"";"214621";"Jurutera Penuangan";"Casting Engineer"
"";"214622";"Jurutera Penggerudian";"Drilling Engineer"
"";"214623";"Jurutera Saluran Paip";"Pipeline Engineer"
"";"214624";"Ketua Bahagian Marin";"Marine Section Leader"
"";"214625";"Ketua Bahagian Teknikal";"Technical Section Leader"
"";"214626";"Jurutera Bawah Permukaan (Petroleum)";"Subsurface Engineer (Petroleum)"
"";"214627";"Jurutera Bawah Laut";"Subsea Engineer"
"";"214628";"Jurutera Pengurusan Integriti";"Integrity Management Engineer"
"";"214629";"Jurutera Penyiapan";"Completions Engineer"
"";"214630";"Jurutera Enhanced Oil Recovery (EOR)";"Enhanced Oil Recovery (EOR) Engineer"
"";"214631";"Jurutera Takungan";"Reservoir Engineer"
"";"214632";"Jurutera Wellsite (Perancangan)";"Wellsite Engineer (Planning)"
"";"214633";"Ahli Teknologi Pengeluaran";"Production Technologist"
"";"214634";"Ahli Ekonomi Petroleum";"Petroleum Economist"
"";"214635";"Jurutera Kemudahan (Rekabentuk Peralatan)";"Facilities (Equipment Design) Engineer"
"";"214636";"Jurutera Kawalan Kehilangan";"Loss Control Engineer"
"";"214637";"Jurutera Kakisan Paip";"Pipeline Corrosion Engineer"
"";"214638";"Jurutera Kakisan Wellsite";"Wellsite Corrosion Engineer"
"";"214639";"Jurutera NDT (Ujian Tidak Merosakkan)";"NDT Engineer (Nondestructive Testing)"
"";"214640";"Jurutera Bahan dan Logam";"Materials and Metallurgical Engineer"
"";"214641";"Jurutera Hidraulik";"Hydraulics Engineer"
"";"214642";"Jurutera Pengurusan Air";"Water Management Engineer"
"";"214643";"Jurutera Rekabentuk Produk Pembangunan dan Penyelidikan";"Product Design Research and Development Engineer"
"";"214644";"Jurutera Kesediaan dan Jaminan Operasi (OR&A)";"Operation Readiness and Assurance (OR&A) Engineer"
"";"214645";"Jurutera Mekanikal Saluran Paip";"Pipeline Mechanical Engineer"
"";"214646";"Jurutera Projek Saluran Paip";"Pipeline Project Engineer"
"";"214647";"Jurutera Simulasi dan Saluran Paip SCADA";"Pipeline SCADA and Simulations Engineer"
"";"214648";"Jurutera Tekanan Saluran Paip";"Pipe Stress Engineer"
"";"214649";"Pakar Letupan";"Blasting Expert"
"";"214650";"Pakar Radioaktif";"Radioactive Expert"
"";"214651";"Jurutera Telaga";"Well Engineer"
"";"214652";"Jurutera Integriti Telaga";"Well Integrity Engineer"
"";"214653";"Profesional Lapangan";"Field Professional"
"";"214654";"Pakar Perkhidmatan Protokol Kawalan Transmisi (TCP)";"Transmission Control Protocol Service Specialist (TCP)"
"";"214655";"Jurutera Mud";"Mud Engineer"
"";"2149";"PROFESIONAL KEJURUTERAAN (TIDAK TERMASUK ELEKTROTEKNOLOGI) YANG TIDAK DIKELASKAN DI MANA-MANA";"ENGINEERING PROFESSIONALS (EXCLUDING ELECTROTECHNOLOGY) NOT ELSEWHERE CLASSIFIED"
"";"214901";"Jurutera Bahan Peletupan";"Explosive Ordnance Engineer"
"";"214902";"Jurutera Penyelamat Marin";"Marine Salvage Engineer"
"";"214903";"Jurutera Nuklear";"Nuclear Engineer"
"";"214904";"Jurutera Kuasa Nuklear";"Nuclear Power Engineer"
"";"214905";"Jurutera Keselamatan";"Safety Engineer"
"";"214906";"Jurutera Keselamatan Perindustrian";"Industrial Safety Engineer"
"";"214907";"Jurutera Kesihatan dan Keselamatan Perindustrian";"Industrial Health and Safety Engineer"
"";"214908";"Jurutera Kesihatan Perindustrian";"Industrial Health Engineer"
"";"214909";"Jurutera Kualiti";"Quality Engineer"
"";"214910";"Pemeriksa Kilang dan Jentera";"Inspector, Factory and Machinery"
"";"214911";"Jurutera Sistem Pengurusan Kualiti (QMS)";"Quality Management System Engineer (QMS)"
"";"214912";"Jurutera Kualiti Pelanggan";"Customer Quality Engineer"
"";"214913";"Jurutera Perkhidmatan Lapangan";"Field Service Engineer"
"";"214914";"Jurutera Kualiti Pembekal";"Supplier Quality Engineer"
"";"214915";"Ketua Jurutera Kualiti Pelanggan";"Chief Customer Quality Engineer"
"";"214916";"Jurutera Jaminan Kualiti";"Quality Assurance Engineer"
"";"214917";"Jurutera Kawalan Kualiti";"Quality Control Engineer"
"";"214918";"Jurutera Penyelidikan";"Research Engineer"
"";"214919";"Jurutera Biomedikal";"Biomedical Engineer"
"";"214920";"Jurutera Optik";"Optical Engineer"
"";"214921";"Jurutera Pemeriksa Jaminan Kualiti/Kawalan Kualiti (QA/QC)";"Quality Assurance/Quality Control Inspection Engineer (QA/QC)"
"";"214922";"Pemeriksa Kilang dan Jentera Gred J41";"Factories and Machinery Inspector Grade J41"
"";"214923";"Jurutera Komisen";"Commissioning Engineer"
"";"2151";"JURUTERA ELEKTRIK";"ELECTRICAL ENGINEERS"
"";"215101";"Ahli Teknologi  Kejuruteraan Elektrik";"Electrical Engineering Technologist"
"";"215102";"Jurutera Elektrik";"Electrical Engineer"
"";"215103";"Jurutera Sistem Elektrik";"Electrical Systems Engineer"
"";"215104";"Jurutera Ujian Elektrik";"Electrical Testing Engineer"
"";"215105";"Jurutera Elektrik, Penjanaan Kuasa Elektrik";"Electrical Engineer, Electric Power Generation"
"";"215106";"Jurutera Elektrik, Voltan Tinggi";"Electrical Engineer, High Voltage"
"";"215107";"Jurutera Penjanaan Kuasa";"Power Generation Engineer"
"";"215108";"Jurutera Elektrik, Pengagihan Kuasa Elektrik";"Electrical Engineer, Electric Power Distribution"
"";"215109";"Jurutera Elektrik, Penghantaran Kuasa Elektrik";"Electrical Engineer, Electric Power Transmission"
"";"215110";"Jurutera Elektrik, Tarikan Elektrik";"Electrical Engineer, Electric Traction"
"";"215111";"Jurutera Pengagihan dan Penghantaran Kuasa";"Power Distribution and Transmission Engineer"
"";"215112";"Jurutera Penghantaran Kuasa Elektrik";"Electric Power Transmission Engineer"
"";"215113";"Jurutera Pencahayaan Elektrik";"Electrical Illuminating Engineer"
"";"215114";"Jurutera Elektrik, Kelengkapan Elektromekanikal";"Electrical Engineer, Electromechanical Equipment"
"";"215115";"Pereka Pengawal Voltan";"Voltage Regulator Designer"
"";"215116";"Pakar Terma/Optik LED (Diod Pemancar Cahaya)";"Thermal/Optic Specialist LED (Light-Emitting Diode)"
"";"215117";"Jurutera Sel";"Cell Engineer"
"";"215118";"Jurutera Elektrod Silinder";"Electrode Cylindrical Engineer"
"";"215119";"Jurutera Polimer Elektro";"Electrode Polymer Engineer"
"";"215120";"Jurutera Laser Kimpalan Silinder";"Laser Welding Cylindrical Engineer"
"";"215121";"Jurutera Penyelidikan Prismatik";"Prismatic Research Engineer"
"";"215122";"Jurutera Elektrolit";"Electrolyte Engineer"
"";"215123";"Jurutera Proses Elektrik";"Electrical Process Engineer"
"";"215124";"Jurutera Sistem Terbenam/Firmware";"Embedded System/ Firmware Engineer"
"";"215125";"Jurutera Media Proses";"Media Process Engineer"
"";"215126";"Jurutera Reka Bentuk Litar Bersepadu Elektrik (IC) ";"Integrated Circuit Design Electrical Engineer (IC)"
"";"215127";"Jurutera Elektrik Frekuensi Radio (RF)";"Radio Frequency Electrical Engineer (RF)"
"";"215128";"Jurutera Proses Wafer Fabrikasi Elektrik";"Wafer Fabrication Electrical Process Engineer"
"";"215129";"Penguji /Jurutera Ukuran (Elektrik)";"Test/Measurement Engineer (Electric)"
"";"215130";"Jurutera Penyelidikan dan Pembangunan Elektrik (Rekabentuk Produk)";"Research and Development Electrical Engineer (Product Design)"
"";"215131";"Konsultan Elektrik";"Electrical Consultant"
"";"215132";"Jurutera Perlindungan";"Protection Engineer"
"";"215133";"Jurutera Reka Bentuk Bekalan Kuasa";"Power Supply Design Engineer"
"";"215134";"Jurutera Penyelidikan dan Pembangunan Reka bentuk Elektrik";"Research and Development Electrical Design Engineer"
"";"215135";"Juruaudit Tenaga Elektrik";"Electrical Energy Auditor"
"";"215136";"Penguasa Elektrik";"Electrical Superintendent"
"";"2152";"JURUTERA ELEKTRONIK";"ELECTRONIC ENGINEERS"
"";"215201";"Ahli Teknologi Kejuruteraan Elektronik";"Electronics Engineering Technologist"
"";"215202";"Jurutera Elektronik";"Electronics Engineer"
"";"215203";"Jurutera Isyarat Kereta api";"Railway Signal Engineer"
"";"215204";"Jurutera Aplikasi Komputer";"Computer Applications Engineer"
"";"215205";"Jurutera Elektronik Maklumat";"Electronics Engineer, Information Engineering"
"";"215206";"Jurutera Elektronik Reka bentuk Perkakasan Komputer";"Electronics Engineer, Computer Hardware Design"
"";"215207";"Jurutera Komputer";"Computer Engineer"
"";"215208";"Jurutera Perkakasan Komputer";"Computer Engineer, Hardware"
"";"215209";"Jurutera Elektronik Semikonduktor";"Electronics Engineer,  Semiconductors"
"";"215210";"Jurutera Semikonduktor";"Semiconductor Engineer"
"";"215211";"Jurutera Elektronik Instrumentasi";"Electronics Engineer,  Instrumentation"
"";"215212";"Jurutera Verifikasi Reka Bentuk Fizikal";"Physical Design Verification Engineer"
"";"215213";"Jurutera Pengesahan Pra-Silikon";"Pre-Silicon Validation Engineer"
"";"215214";"Jurutera Reka Bentuk Papan Litar Bercetak (PCB)";"Printed Circuit Board (PCB) Design Engineer"
"";"215215";"Jurutera Pencirian Produk";"Product Characterization Engineer"
"";"215216";"Jurutera Integriti Signal Platform";"Platform Signal Integrity Engineer"
"";"215217";"Jurutera Papan Induk Komputer";"Motherboard Designer"
"";"215218";"Jurutera Reka Bentuk Papan Komputer";"Board Design Engineer"
"";"215219";"Pereka Papan Sistem Tertanam";"Embedded System Board Designer"
"";"215220";"Jurutera Reka Bentuk Papan Perkakasan";"Hardware Board Design Engineer"
"";"215221";"Pereka Papan Induk Komputer Peribadi";"Personal Computer Motherboard Designer"
"";"215222";"Jurutera Pengesahan Pasca Silikon";"Post-Silicon Validation Engineer"
"";"215223";"Pereka Litar Bersepadu Analog (IC)";"Analog Integrated Circuit Designer (IC)"
"";"215224";"Pereka Litar Bersepadu Digital (IC)";"Digital Integrated Circuit Designer (IC)"
"";"215225";"Pereka Susun Atur Litar Bersepadu (IC)";"Layout Integrated Circuit Designer (IC)"
"";"215226";"Jurutera Wirebond";"Wirebond Engineer"
"";"215227";"Jurutera Elektronik Industri";"Industrial Electronic Engineer"
"";"215228";"Jurutera Elektronik Radio Frekuensi (RF)";"Radio Frequency Electronic Engineer (RF)"
"";"215229";"Jurutera Fabrik Wafer";"Wafer Fabrication Engineer"
"";"215230";"Jurutera Pereka Litar Bersepadu Elektronik (IC)";"Integrated Circuit Design Electronic Engineer (IC)"
"";"215231";"Jurutera Proses Wafer Fabrikasi Elektronik";"Wafer Fabrication Electronic Process Engineer"
"";"215232";"Penguji/Jurutera Ukuran (Elektronik)";"Test/Measurement Engineer (Electronic)"
"";"215233";"Jurutera Penyelidikan dan Pembangunan Elektronik (termasuk Rekabentuk Produk)";"Reseach and Development Electronic Engineer (includes Product Design)"
"";"215234";"Jurutera Pembungkusan Semikonduktor";"Semiconductor Packaging Engineer"
"";"215235";"Pereka Litar Bersepadu (IC)";"Integrated Circuit Designer (IC)"
"";"215236";"Jurutera Pemasangan Proses Pakej Litar Bersepadu (IC)";"Integrated Circuit Package Assembly Process Engineer (IC)"
"";"215237";"Jurutera Rekabentuk Komponen Elektronik";"Electronic Component Design Engineer"
"";"215238";"Pereka Struktur Elektronik";"Electronic Structural Designer"
"";"215239";"Pereka Tahap Pendaftaran-Pemindahan (RTL)";"Register-transfer Level Designer (RTL)"
"";"215240";"Jurutera Rekabentuk Perkakasan";"Hardware Design Engineer"
"";"215241";"Jurutera Proses Kawalan Komputer (PCC)";"Process Computer Control Engineer (PCC)"
"";"215242";"Jurutera Optoelektronik";"Optoelectronic Engineer"
"";"215243";"Jurutera Kuasa Elektronik Kenderaan Berpandu Automatik (AGV)";"Automated Guided Vehicle Power Electronic Engineer (AGV)"
"";"2153";"JURUTERA TELEKOMUNIKASI";"TELECOMMUNICATIONS ENGINEERS"
"";"215301";"Jurutera Telekomunikasi";"Telecommunications Engineer"
"";"215302";"Jurutera Telekomunikasi, Aeroangkasa";"Telecommunications Engineer, Aerospace"
"";"215303";"Jurutera Telekomunikasi, Radar";"Telecommunications Engineer, Radar"
"";"215304";"Jurutera Telekomunikasi, Sistem Isyarat";"Telecommunications Engineer, Signal Systems"
"";"215305";"Ahli Teknologi Kejuruteraan Telekomunikasi";"Telecommunications Engineering Technologist"
"";"215306";"Jurutera Telekomunikasi, Mikrogelombang";"Telecommunications Engineer, Microwave"
"";"215307";"Jurutera Telekomunikasi, Radio";"Telecommunications Engineer, Radio"
"";"215308";"Jurutera Telekomunikasi, Telefon";"Telecommunications Engineer, Telephone"
"";"215309";"Jurutera Telekomunikasi, Telegraf";"Telecommunications Engineer, Telegraph"
"";"215310";"Jurutera Telekomunikasi, Televisyen";"Telecommunications Engineer, Television"
"";"215311";"Jurutera Penyiaran";"Broadcast Engineer"
"";"215312";"Jurutera Rangkaian Tanpa Wayar";"Wireless Network Engineer"
"";"215313";"Jurutera Rangkaian Data";"Data Network Engineer"
"";"215314";"Jurutera Radio";"Radio Engineer"
"";"215315";"Arkitek Rangkaian/Pereka Bentuk/Perancang/Penguji";"Network Architect/Designer/Planner/Tester"
"";"215316";"Pengoptimum Radio dan Jurutera Kapasiti";"Radio Optimisation and Capacity Engineer"
"";"215317";"Jurutera Rangkaian Teras Perkhidmatan Jaminan";"Core Network Service Assurance Engineer"
"";"215318";"Pelaksanaan Rangkaian dan Jurutera Pembinaan";"Network Implementation and Construction Engineer"
"";"215319";"Jurutera Kualiti Rangkaian";"Network Quality Engineer"
"";"215320";"Jurutera Perkhidmatan Nilai Tambah (VAS)";"Value-added Services Engineer (VAS)"
"";"215321";"Jurutera Rangkaian Penghantaran";"Transmission Network Engineer"
"";"215322";"Jurutera Internet Protokol (IP)";"Internet Protocol Engineer (IP)"
"";"215323";"Jurutera Sistem dan Rangkaian";"Network and System Engineer"
"";"215324";"Konsultan Telekomunikasi";"Telecommunications Consultant"
"";"215325";"Eksekutif Teknologi Audio Visual";"Electronic Audio Visual Technology Executive"
"";"215326";"Jurutera Isyarat Integriti";"Signal Integrity Engineer"
"";"215327";"Jurutera Peralatan Audio dan Video";"Audio and Video Equipment Engineer"
